romanization_key	word_id	confidence
hepupadaah	1523	0.2
sukusudihohimu	1524	1.0
sukusudihohhimu	1524	0.5
shukusudihohimu	1524	0.333
sukuusudihohimu	1524	0.25
sukusudiihohimu	1524	0.2
jazos	1525	1.0
jaazos	1525	0.5
jahzohs	1525	0.333
jazosh	1525	0.25
jahzos	1525	0.2
gesiwe	1526	1.0
geseewe	1526	0.5
gehseewe	1526	0.333
qohe	1527	1.0
qohhe	1527	0.5
qorhe	1527	0.333
jixefupabala	1528	1.0
jixefoopabala	1528	0.5
jixefupabaala	1528	0.333
suyivoze	1529	1.0
suyivohze	1529	0.5
sooyivoze	1529	0.333
hipuqu	1530	1.0
hipuquu	1530	0.5
heepuqu	1530	0.333
hiphuqu	1530	0.25
niyagugabukici	1531	1.0
niyagugabukicii	1531	0.5
niyagugabukicy	1531	0.333
vixozazibetokug	1532	1.0
vixozazibetohkoog	1532	0.5
vixozazibedokug	1532	0.333
veexozazibetogug	1532	0.25
vyxozazibetokug	1532	0.2
sutecataxubebaz	1533	1.0
suthaecataxubebaz	1533	0.5
sutecadaxubebaz	1533	0.333
sutecataxubaebaz	1533	0.25
ripal	1534	1.0
reepal	1534	0.5
ripaal	1534	0.333
hefimohocevixic	1535	1.0
hefiimohocevixic	1535	0.5
hefimohocevixich	1535	0.333
dobebu	1536	1.0
dobeboo	1536	0.5
dobebuu	1536	0.333
dorbeboo	1536	0.25
mecewuliliduju	1537	1.0
mecewulyliduju	1537	0.5
mecewulilidujoo	1537	0.333
mecewuliiliduju	1537	0.25
cuwurokuja	1538	1.0
cuwurohkuja	1538	0.5
cuwurokuuja	1538	0.333
zefoyavuyitado	1539	1.0
zefoyavuyeetado	1539	0.5
zefoyavuuyitado	1539	0.333
modobaqajopogob	1540	1.0
modobaqajorpogob	1540	0.5
moodobaqajopogob	1540	0.333
xawopahufomahal	1541	1.0
xawopahufomahhal	1541	0.5
xawopaahufomahal	1541	0.333
rul	1542	1.0
ruul	1542	0.5
rool	1542	0.333
limezovukotuwoj	1543	1.0
limezoovugotuwoj	1543	0.5
limezovukotuwohj	1543	0.333
limezovukotuwooj	1543	0.25
limezovookotuwoj	1543	0.2
vaguvomusimoki	1544	1.0
vaguvomushimoki	1544	0.5
vaaguvomusimoki	1544	0.333
vaguvomusimokii	1544	0.25
toveguyupasepog	1545	1.0
toveguyupaseepog	1545	0.5
toveguyubasepog	1545	0.333
tohveguyupasepog	1545	0.25
toveguyupaasepog	1545	0.2
qeba	1546	1.0
qebah	1546	0.5
qehbah	1546	0.333
qaeba	1546	0.25
qebaa	1546	0.2
suvalovujivasem	1547	1.0
suvaloovujivasem	1547	0.5
suvalovuujivasem	1547	0.333
suvalovujeevaasem	1547	0.25
musepoyiv	1548	1.0
musaepoyiv	1548	0.5
muusepoyiv	1548	0.333
musepooyiv	1548	0.25
hiq	1549	1.0
heeq	1549	0.5
hiiq	1549	0.333
rayop	1550	1.0
rayohp	1550	0.5
rayob	1550	0.333
rayorp	1550	0.25
payudocure	1551	1.0
paayudocure	1551	0.5
payudocoore	1551	0.333
payoodocure	1551	0.25
payudorcure	1551	0.2
rarujobesanetap	1552	1.0
rarujobesanetaaph	1552	0.5
rahrujobesanetap	1552	0.333
tamepotox	1553	1.0
tamephotox	1553	0.5
tahmepotox	1553	0.333
tamepohtox	1553	0.25
zulamabo	1554	1.0
zoolamabo	1554	0.5
zulamahbo	1554	0.333
zulamaboh	1554	0.25
zulahmabo	1554	0.2
zidoliratiluwo	1555	1.0
zidoliratiluwoh	1555	0.5
zidolirathiluwo	1555	0.333
zidoliiratiluwo	1555	0.25
gesebuwutuxaq	1556	1.0
gesebuwuduxaq	1556	0.5
gaesebuwutuxaq	1556	0.333
gezebuwutuxaq	1556	0.25
geesebuwutuxaq	1556	0.2
libab	1557	1.0
libaab	1557	0.5
lybab	1557	0.333
huyoqawacuqi	1558	1.0
huyoqawacuuqi	1558	0.5
huyoqawachuqi	1558	0.333
huyoqaawacuqi	1558	0.25
gogokufa	1559	1.0
gogokuufa	1559	0.5
gogokoofa	1559	0.333
sefilepu	1560	1.0
zeefilepu	1560	0.5
zefilepu	1560	0.333
sefilebu	1560	0.25
sefilepoo	1560	0.2
tepolejawokecec	1561	1.0
tepolaejawokecec	1561	0.5
tepolejaworkecec	1561	0.333
taconog	1562	1.0
tahconog	1562	0.5
taaconog	1562	0.333
kejeliyoyojiro	1563	1.0
gejeliyoyojiro	1563	0.5
kejeliyohyojiro	1563	0.333
sidahamuvacet	1564	1.0
sidahahmuvaceet	1564	0.5
sidahahmuvacet	1564	0.333
ziidahamuvacet	1564	0.25
sidahamuvachet	1564	0.2
loyaqey	1565	1.0
loyaaqey	1565	0.5
loyaqeey	1565	0.333
cequcugima	1566	1.0
caequcugima	1566	0.5
cequcugimah	1566	0.333
notegocur	1567	1.0
notaegocur	1567	0.5
nootegocur	1567	0.333
waciyapica	1568	1.0
waciyapiica	1568	0.5
waciyapicaa	1568	0.333
waciyapyca	1568	0.25
waaciyapica	1568	0.2
qezemaguziyula	1569	1.0
qezemaguziyuula	1569	0.5
qezaemaguziyula	1569	0.333
qezemaguziyoola	1569	0.25
soce	1570	1.0
zoce	1570	0.5
soje	1570	0.333
soceh	1570	0.25
zooce	1570	0.2
gupafivohi	1571	1.0
gupafeevohi	1571	0.5
gupahfiivohi	1571	0.333
banedulukasob	1572	1.0
banedulukasohb	1572	0.5
baneduluukasob	1572	0.333
banedoolukasob	1572	0.25
baanedulukasoob	1572	0.2
jamehalekumod	1573	1.0
jamaehalekumod	1573	0.5
jamehhalekumod	1573	0.333
sifudituxi	1574	1.0
sifudeetuxi	1574	0.5
sifudituuxi	1574	0.333
sifudytuxi	1574	0.25
dohiti	1575	1.0
dohidi	1575	0.5
dohitii	1575	0.333
dohhiti	1575	0.25
dorhity	1575	0.2
futojex	1576	1.0
fudojex	1576	0.5
footorjex	1576	0.333
cezavij	1577	1.0
caezavij	1577	0.5
jezavij	1577	0.333
cezavyj	1577	0.25
roveni	1578	1.0
rooveni	1578	0.5
roveeni	1578	0.333
rorveni	1578	0.25
yexohawiya	1579	1.0
yexohaawiya	1579	0.5
yexoohawiya	1579	0.333
hukonahit	1580	1.0
hookonahit	1580	0.5
hukonahhit	1580	0.333
hukoonahit	1580	0.25
hukohnaheet	1580	0.2
kicu	1581	1.0
khicu	1581	0.5
kicuu	1581	0.333
mahorabasi	1582	1.0
mahorrabasi	1582	0.5
mahorabaasi	1582	0.333
hohihiw	1583	1.0
hoohiihiw	1583	0.5
hoohihiw	1583	0.333
cayeviyu	1584	1.0
cahyeviyu	1584	0.5
cayevyyu	1584	0.333
xaruwabirad	1585	1.0
xaaruwabirad	1585	0.5
xaroowabirad	1585	0.333
xaruwaabiraad	1585	0.25
xaruwahbiraad	1585	0.2
zifuhowi	1586	1.0
zifuuhowi	1586	0.5
ziifuhowi	1586	0.333
zifuhorwi	1586	0.25
woniyifux	1587	1.0
worniyifux	1587	0.5
woniyeefux	1587	0.333
woneeyifux	1587	0.25
zimexupuluno	1588	1.0
zimexupulunoh	1588	0.5
zimeexupuluno	1588	0.333
towuv	1589	1.0
dowuv	1589	0.5
towoov	1589	0.333
wojubati	1590	1.0
wojubathee	1590	0.5
wojuubaty	1590	0.333
worjubati	1590	0.25
rodanihimen	1591	1.0
rodanihimeen	1591	0.5
rodanihiimen	1591	0.333
roodaniheemen	1591	0.25
fihojiv	1592	1.0
fyhojiv	1592	0.5
fihohjiv	1592	0.333
fihorjiv	1592	0.25
fiihojiv	1592	0.2
libagod	1593	1.0
libagord	1593	0.5
libaagod	1593	0.333
kotololiyudic	1594	1.0
kotololiyudyc	1594	0.5
kotoololiyudic	1594	0.333
gafiraxopelol	1595	1.0
gafiraxopelorl	1595	0.5
gafiraxopehlol	1595	0.333
gafiraxorpelol	1595	0.25
gafiraxophelol	1595	0.2
heyojadus	1596	1.0
heyojadoos	1596	0.5
heyojaduus	1596	0.333
seqilifaway	1597	1.0
seeqilifaway	1597	0.5
seqiilifaway	1597	0.333
seqilifaaway	1597	0.25
miqawadowe	1598	1.0
miqawadowee	1598	0.5
miqawadohwe	1598	0.333
yoned	1599	1.0
yorned	1599	0.5
yonehd	1599	0.333
keta	1600	1.0
kethah	1600	0.5
ketha	1600	0.333
kheta	1600	0.25
ketaa	1600	0.2
juyozoqehew	1601	1.0
juyoozoqehew	1601	0.5
juyozoqaehew	1601	0.333
juyozoqeehew	1601	0.25
gusevagiruhox	1602	1.0
gusevagiiruhox	1602	0.5
gusevagiruhorx	1602	0.333
gusehvagiruhox	1602	0.25
gusaevagiruhox	1602	0.2
cezanubor	1603	1.0
cezaanuboor	1603	0.5
chezanubor	1603	0.333
caezanubor	1603	0.25
qaha	1604	1.0
qahaa	1604	0.5
qahah	1604	0.333
debim	1605	1.0
debiim	1605	0.5
debeem	1605	0.333
dehbim	1605	0.25
hokavuqonecuso	1606	1.0
hokaavuqonecuso	1606	0.5
hokavuqornecuso	1606	0.333
hookavuqoonecuso	1606	0.25
hokhavuqonecuso	1606	0.2
tohaqulo	1607	1.0
tohaquulo	1607	0.5
toohaqulo	1607	0.333
tohaquloo	1607	0.25
tohhaqulo	1607	0.2
jatoh	1608	1.0
jaadoh	1608	0.5
jadoh	1608	0.333
jaatoh	1608	0.25
fujiqazoham	1609	1.0
fuujiqazoham	1609	0.5
fujiqaazoham	1609	0.333
hacacipicoxu	1610	1.0
hacacipiicoxu	1610	0.5
hacachipicoxu	1610	0.333
bog	1611	1.0
bohg	1611	0.5
boog	1611	0.333
wuyomegarulum	1612	1.0
wuyomegaruluum	1612	0.5
wooyohmegarulum	1612	0.333
gixa	1613	1.0
gixah	1613	0.5
gixaa	1613	0.333
giixah	1613	0.25
legoqojafacujum	1614	1.0
leegoqojafacujum	1614	0.5
legoqojaafacujum	1614	0.333
legoqoojafacujum	1614	0.25
mujerotavelafib	1615	1.0
mujerotaavelafib	1615	0.5
mujerotavelafiib	1615	0.333
mujerotavaelafib	1615	0.25
mujerortavelafib	1615	0.2
res	1616	1.0
resh	1616	0.5
rez	1616	0.333
reez	1616	0.25
rehs	1616	0.2
dama	1617	1.0
damaa	1617	0.5
damah	1617	0.333
daama	1617	0.25
qesuvoxibali	1618	1.0
qesuvoxibalii	1618	0.5
qezuvoxibali	1618	0.333
hilaperog	1619	1.0
hilaperorg	1619	0.5
hilapehrog	1619	0.333
hilaperohg	1619	0.25
heelaperog	1619	0.2
widi	1620	1.0
widy	1620	0.5
widee	1620	0.333
weedi	1620	0.25
wiidi	1620	0.2
delito	1621	1.0
deelito	1621	0.5
daelito	1621	0.333
delitoo	1621	0.25
sabenow	1622	1.0
sabenohw	1622	0.5
sabeenow	1622	0.333
heberuyav	1623	1.0
heberuuyav	1623	0.5
heberooyav	1623	0.333
davahoweqofa	1624	1.0
davahhoweqofa	1624	0.5
davahoweqofaa	1624	0.333
fuloxukuyujahod	1625	1.0
fuloxukuyuujahood	1625	0.5
fuloxukuyujahood	1625	0.333
fulorxukuyujahod	1625	0.25
fuuloxukuyujahod	1625	0.2
mipuf	1626	1.0
mipuuf	1626	0.5
mypuf	1626	0.333
mipoof	1626	0.25
miphuf	1626	0.2
nut	1627	1.0
nuud	1627	0.5
nuth	1627	0.333
marivabuxo	1628	1.0
mariivabuxo	1628	0.5
marivabuxor	1628	0.333
marivabuxoo	1628	0.25
mariivabuxoo	1628	0.2
wikivimam	1629	1.0
wikivymam	1629	0.5
wikiveemam	1629	0.333
wikiviimam	1629	0.25
zeneruwe	1630	1.0
zaeneruwe	1630	0.5
zeneruuwe	1630	0.333
zenaeruwe	1630	0.25
zeneroowee	1630	0.2
winuvataqafef	1631	1.0
winuvataqafaef	1631	0.5
winuvataqaafef	1631	0.333
winuvataaqafef	1631	0.25
winuuvataqafef	1631	0.2
toniy	1632	1.0
torniy	1632	0.5
toneey	1632	0.333
tooniy	1632	0.25
wotazironuguf	1633	1.0
wotaziironuguf	1633	0.5
wootazironuguf	1633	0.333
wortazironuguf	1633	0.25
wotazeeronuguf	1633	0.2
becupicez	1634	1.0
bejupijez	1634	0.5
becupeecez	1634	0.333
zukivo	1635	1.0
zukiivo	1635	0.5
zuukivo	1635	0.333
yigahavo	1636	1.0
yeegahavo	1636	0.5
yygahavo	1636	0.333
yigaahavo	1636	0.25
yigahavor	1636	0.2
bah	1637	1.0
bahh	1637	0.5
baah	1637	0.333
qunohebuzo	1638	1.0
qunohhebuzo	1638	0.5
qunoheebuzo	1638	0.333
quunohebuzo	1638	0.25
qunohaebuzo	1638	0.2
zah	1639	1.0
zahh	1639	0.5
zaah	1639	0.333
nuroqi	1640	1.0
nurorqi	1640	0.5
nuuroqi	1640	0.333
nuroqii	1640	0.25
nuroqy	1640	0.2
wiwufavapi	1641	1.0
wiwuufavapi	1641	0.5
wywufavapee	1641	0.333
wywufavapi	1641	0.25
weewufavapi	1641	0.2
holegaqiq	1642	1.0
holehgaqiq	1642	0.5
holegaqiiq	1642	0.333
xadij	1643	1.0
xaadij	1643	0.5
xadiij	1643	0.333
xadyj	1643	0.25
xadeej	1643	0.2
voh	1644	1.0
vohh	1644	0.5
vooh	1644	0.333
vorh	1644	0.25
liyocizadazoxul	1645	1.0
liyojizadazoxul	1645	0.5
liyocizadahzoxul	1645	0.333
qewug	1646	1.0
qewoog	1646	0.5
qewuug	1646	0.333
qexexapi	1647	1.0
qexexaapi	1647	0.5
qexexahpi	1647	0.333
celilorokuqo	1648	1.0
caelilorokuqo	1648	0.5
celilorookuqo	1648	0.333
celilohrokuqo	1648	0.25
sesejo	1649	1.0
seseejo	1649	0.5
zezejo	1649	0.333
seshejo	1649	0.25
hayiqocakope	1650	1.0
hayiqocakopeh	1650	0.5
hahyiqocakope	1650	0.333
haayiqocakope	1650	0.25
fujubeda	1651	1.0
fujuubeda	1651	0.5
fujoobeda	1651	0.333
zisatat	1652	1.0
zisatath	1652	0.5
zizatat	1652	0.333
badute	1653	1.0
baduutee	1653	0.5
baadute	1653	0.333
bahdute	1653	0.25
badutae	1653	0.2
cuzitukekiqoci	1654	1.0
coozitukekiqoci	1654	0.5
cuzithukekiqoci	1654	0.333
zebu	1655	1.0
zeebu	1655	0.5
zeboo	1655	0.333
cicaharonopina	1656	1.0
cycaharonopeena	1656	0.5
cicahahronopina	1656	0.333
ceecaharonopina	1656	0.25
cicaharonobina	1656	0.2
morivovusoson	1657	1.0
morivovuusoson	1657	0.5
morivovusoshon	1657	0.333
morivovoososon	1657	0.25
moriivovusoson	1657	0.2
didahaboyobadi	1658	1.0
didahaaboyobaadi	1658	0.5
didahaboyoobadi	1658	0.333
sohuwugobevera	1659	1.0
sohuwugobeevera	1659	0.5
sohuwugobaevera	1659	0.333
zijutogutegi	1660	1.0
zijutogutaegi	1660	0.5
zijutogudegi	1660	0.333
zijuthogutegi	1660	0.25
suxucigowif	1661	1.0
suxucigohwif	1661	0.5
suxucigoowif	1661	0.333
maroniticusul	1662	1.0
maroneeticusul	1662	0.5
maronyticusul	1662	0.333
kudor	1663	1.0
gudor	1663	0.5
kudorr	1663	0.333
kudohr	1663	0.25
koodor	1663	0.2
vuhap	1664	1.0
vuhaap	1664	0.5
vuhahp	1664	0.333
vuuhap	1664	0.25
vuhaph	1664	0.2
tecogumijuf	1665	1.0
tecogumeejuf	1665	0.5
tecoguumijuf	1665	0.333
luzam	1666	1.0
luzaam	1666	0.5
luuzam	1666	0.333
luuzaam	1666	0.25
liseruxefodaja	1667	1.0
liseruxefodahja	1667	0.5
liseruxaefodaja	1667	0.333
liseruuxefodaja	1667	0.25
leeseruxefodahja	1667	0.2
baqir	1668	1.0
baaqir	1668	0.5
baqyr	1668	0.333
qokokura	1669	1.0
qohkokura	1669	0.5
qokogura	1669	0.333
qokookura	1669	0.25
munupip	1670	1.0
munoopip	1670	0.5
munupeep	1670	0.333
munupiph	1670	0.25
munuphip	1670	0.2
sarovi	1671	1.0
sahrovi	1671	0.5
saarovi	1671	0.333
sarohvi	1671	0.25
tuceyax	1672	1.0
tucaeyax	1672	0.5
tooceyax	1672	0.333
thuceyax	1672	0.25
tuceyahx	1672	0.2
berozuqomepa	1673	1.0
berozuqomehpa	1673	0.5
berozuqomeba	1673	0.333
berozuqomepah	1673	0.25
cuhaqirihi	1674	1.0
cuhaqiryhi	1674	0.5
cuhaaqirihi	1674	0.333
coohaqirihi	1674	0.25
xabey	1675	1.0
xaabey	1675	0.5
xabehy	1675	0.333
xahbey	1675	0.25
xabeey	1675	0.2
bahudeha	1676	1.0
baahudeha	1676	0.5
bahudehaa	1676	0.333
bahudeehaa	1676	0.25
mojupitubev	1677	1.0
mojupeetubev	1677	0.5
mojubitubev	1677	0.333
mojuupitubev	1677	0.25
rihuxosimasahof	1678	1.0
riihuxosimasahof	1678	0.5
rihooxosimasahof	1678	0.333
rihuuxosimasahof	1678	0.25
rihooxosimashahof	1678	0.2
xofe	1679	1.0
xofae	1679	0.5
xoofe	1679	0.333
xohfe	1679	0.25
cerilotahole	1680	1.0
caerylotahole	1680	0.5
cerylotahole	1680	0.333
cerilotahorle	1680	0.25
cherilotahole	1680	0.2
jukajexequwo	1681	1.0
jukajexeequwo	1681	0.5
jukajaexequwo	1681	0.333
jukajexaequwo	1681	0.25
jukajexequuwo	1681	0.2
romimebanelaj	1682	1.0
romimebanelaaj	1682	0.5
romimebanehlaj	1682	0.333
letedesu	1683	1.0
leetedesuu	1683	0.5
leteedesu	1683	0.333
lededesu	1683	0.25
lilogo	1684	1.0
liloogo	1684	0.5
leelogo	1684	0.333
lilorgo	1684	0.25
bahebafo	1685	1.0
bahebafoo	1685	0.5
bahebahfor	1685	0.333
lakimubumobo	1686	1.0
lakimubuumobo	1686	0.5
lahkimubumobo	1686	0.333
lakimuboomobo	1686	0.25
rabogeroki	1687	1.0
raabogeroki	1687	0.5
rabogerokee	1687	0.333
rabogerogi	1687	0.25
nocojukih	1688	1.0
nocojukhih	1688	0.5
nocojugih	1688	0.333
nochojukih	1688	0.25
nocojuukih	1688	0.2
gem	1689	1.0
gehm	1689	0.5
gaem	1689	0.333
siqec	1690	1.0
syqec	1690	0.5
siqeec	1690	0.333
julogib	1691	1.0
joologib	1691	0.5
juulogib	1691	0.333
julorgib	1691	0.25
hosaqe	1692	1.0
horzaqe	1692	0.5
hoshaaqe	1692	0.333
raferipusoju	1693	1.0
raferipusojuu	1693	0.5
raferipusohju	1693	0.333
rafereepuzoju	1693	0.25
qomohehaceja	1694	1.0
qomohehaaceja	1694	0.5
qomohaehaceja	1694	0.333
qomohehaceeja	1694	0.25
qoomohehaceja	1694	0.2
foki	1695	1.0
fokee	1695	0.5
fohki	1695	0.333
foogi	1695	0.25
forki	1695	0.2
taqimi	1696	1.0
taqiimi	1696	0.5
taaqiimi	1696	0.333
taqeemi	1696	0.25
taaqimi	1696	0.2
lugikemiropiq	1697	1.0
lugeekemiropiq	1697	0.5
lugiikemiropiq	1697	0.333
lugikemirohpiq	1697	0.25
bacek	1698	1.0
baacek	1698	0.5
bajek	1698	0.333
vayiwe	1699	1.0
vayywe	1699	0.5
vayiwae	1699	0.333
vayiwee	1699	0.25
wizugu	1700	1.0
wizoogu	1700	0.5
wyzugu	1700	0.333
wizuugu	1700	0.25
sesofo	1701	1.0
shesofo	1701	0.5
seshofo	1701	0.333
sesoofo	1701	0.25
sesofoh	1701	0.2
nadebi	1702	1.0
nadeby	1702	0.5
naadebi	1702	0.333
qesavihaneyevi	1703	1.0
qehsavihaneyevi	1703	0.5
qesavihaneyevy	1703	0.333
pujavomip	1704	1.0
pujahvomeep	1704	0.5
pujavormib	1704	0.333
qevivadijidov	1705	1.0
qeviivadijidov	1705	0.5
qevyvadijidov	1705	0.333
dedohehezesaqa	1706	1.0
dedorhehezesaqa	1706	0.5
dedohehezesahqa	1706	0.333
dedohehezesaqaa	1706	0.25
fesaxih	1707	1.0
feesaxih	1707	0.5
fesaxyh	1707	0.333
fehsaxih	1707	0.25
fesaaxih	1707	0.2
how	1708	1.0
horw	1708	0.5
hoow	1708	0.333
lunogupebu	1709	1.0
lunoguupebuu	1709	0.5
loonogupehbu	1709	0.333
lunogupeebu	1709	0.25
wimihojaq	1710	1.0
wiimihojaq	1710	0.5
wimihohjaq	1710	0.333
vazapuluxumape	1711	1.0
vazahpuluxumape	1711	0.5
vazapuluxumapee	1711	0.333
pigusugawa	1712	1.0
pigoosugawa	1712	0.5
phigusugawa	1712	0.333
lanodop	1713	1.0
lahnodop	1713	0.5
lanordop	1713	0.333
rez	1714	1.0
reez	1714	0.5
raez	1714	0.333
rehz	1714	0.25
zicenakez	1715	1.0
zicenahkez	1715	0.5
zicehnakez	1715	0.333
fabimagusajune	1716	1.0
fabimagoosajune	1716	0.5
fabiimagusajune	1716	0.333
fabimahgusajune	1716	0.25
mocaguw	1717	1.0
morcaguw	1717	0.5
mochahguw	1717	0.333
mocaaguw	1717	0.25
moocaguw	1717	0.2
jegodako	1718	1.0
jegordakoo	1718	0.5
jegodakho	1718	0.333
casuverinod	1719	1.0
casuverynod	1719	0.5
casooverinod	1719	0.333
sizerosoho	1720	1.0
shizerosooho	1720	0.5
seezerosoho	1720	0.333
sizerosohoh	1720	0.25
sizerosorho	1720	0.2
fijuyorit	1721	1.0
fijuyoriit	1721	0.5
feejuyorit	1721	0.333
tifujojer	1722	1.0
tifujojeer	1722	0.5
tiifujojer	1722	0.333
thifujojer	1722	0.25
tifujorjer	1722	0.2
hivi	1723	1.0
hivee	1723	0.5
hivy	1723	0.333
suqeqiloruw	1724	1.0
sooqeqiloruw	1724	0.5
suuqeqiloruw	1724	0.333
luzopaduhig	1725	1.0
luzopaduheeg	1725	0.5
luzopaaduhig	1725	0.333
zije	1726	1.0
zijeh	1726	0.5
zeeje	1726	0.333
zijee	1726	0.25
geyoyiv	1727	1.0
geeyoyiv	1727	0.5
geyoyyv	1727	0.333
geyoryiv	1727	0.25
gehyoyiv	1727	0.2
gexac	1728	1.0
gexahc	1728	0.5
gexach	1728	0.333
gexaac	1728	0.25
gaexach	1728	0.2
menav	1729	1.0
meenav	1729	0.5
mehnav	1729	0.333
maenav	1729	0.25
menaav	1729	0.2
fisuc	1730	1.0
fiisuc	1730	0.5
fisuuc	1730	0.333
fiisuuc	1730	0.25
fisooc	1730	0.2
lacuxinikav	1731	1.0
lacuxinikhav	1731	0.5
laacuxinikav	1731	0.333
gomisobikevoj	1732	1.0
gomisobykevoj	1732	0.5
gohmisobikevoj	1732	0.333
gomisobikevooj	1732	0.25
gomisobikevorj	1732	0.2
bawe	1733	1.0
bawae	1733	0.5
bahwe	1733	0.333
tuheracukocihif	1734	1.0
tuuheracukocihif	1734	0.5
tuherajukocihif	1734	0.333
tuheraacugocihif	1734	0.25
huyepa	1735	1.0
huyepha	1735	0.5
huuyepha	1735	0.333
huyepah	1735	0.25
huyehpa	1735	0.2
welipefefuqifa	1736	1.0
wehlipefefuqifa	1736	0.5
welipefefuuqifa	1736	0.333
welipefeefuqifa	1736	0.25
welipefefuqifaa	1736	0.2
cazeracan	1737	1.0
cazeracahn	1737	0.5
cazeracaan	1737	0.333
cazehracahn	1737	0.25
cat	1738	1.0
cahd	1738	0.5
chat	1738	0.333
hosex	1739	1.0
hoosex	1739	0.5
horsex	1739	0.333
hegafob	1740	1.0
haegafob	1740	0.5
hegafohb	1740	0.333
heegafob	1740	0.25
hegafoob	1740	0.2
zaxowawoxug	1741	1.0
zaxowahwoxug	1741	0.5
zaxowawoxoog	1741	0.333
zaxowawooxug	1741	0.25
dew	1742	1.0
deew	1742	0.5
daew	1742	0.333
pob	1743	1.0
phob	1743	0.5
boob	1743	0.333
poob	1743	0.25
ruyukacuqeced	1744	1.0
ruyukacuqeched	1744	0.5
ruyukahcuqeced	1744	0.333
ruuyukacuuqeced	1744	0.25
qofawopawamumu	1745	1.0
qofawopawamuumu	1745	0.5
qofahwopawamumu	1745	0.333
qofawopawamoomu	1745	0.25
juqadolok	1746	1.0
juqadorlok	1746	0.5
juqadohlog	1746	0.333
juqadohlook	1746	0.25
jooqadorlok	1746	0.2
sewohifo	1747	1.0
seewohifo	1747	0.5
sewohifoh	1747	0.333
sewohhifo	1747	0.25
saewohifoh	1747	0.2
vuhuj	1748	1.0
vuuhuj	1748	0.5
vuhuuj	1748	0.333
vuhooj	1748	0.25
mucohobeficuxe	1749	1.0
mucohobeficooxe	1749	0.5
mucorhobeficuxee	1749	0.333
gemikanopow	1750	1.0
gemikanoopow	1750	0.5
gemikanophow	1750	0.333
gaemikanopow	1750	0.25
zujogubocuves	1751	1.0
zujoguboocuves	1751	0.5
zujogoobocuves	1751	0.333
zujogubocuveez	1751	0.25
hiq	1752	1.0
hyq	1752	0.5
hiiq	1752	0.333
pojazelinuqeruh	1753	1.0
pojazeleenuqeruh	1753	0.5
pojazelinuuqeruh	1753	0.333
cenesa	1754	1.0
cenesha	1754	0.5
cenesah	1754	0.333
hehuqeyoj	1755	1.0
hehuqeyohj	1755	0.5
hehooqeyoj	1755	0.333
haehuqeyohj	1755	0.25
fuzayuqiniqace	1756	1.0
fuzayuqyniqace	1756	0.5
fuzayuqiniqaje	1756	0.333
fuzaayooqiniqace	1756	0.25
fuzayuqinyqace	1756	0.2
gomab	1757	1.0
gormab	1757	0.5
gohmab	1757	0.333
goomab	1757	0.25
gomaab	1757	0.2
rihevidekiled	1758	1.0
reehevidehkiled	1758	0.5
rihevidekeeled	1758	0.333
jaruyisi	1759	1.0
jaruuyisi	1759	0.5
jaruyisii	1759	0.333
jarooyizi	1759	0.25
fusecojuz	1760	1.0
fusaecojuz	1760	0.5
fusecohjuz	1760	0.333
fusehcoojuz	1760	0.25
fusecojooz	1760	0.2
beg	1761	1.0
beeg	1761	0.5
baeg	1761	0.333
mayad	1762	1.0
mayaad	1762	0.5
maayahd	1762	0.333
mayahd	1762	0.25
mahyad	1762	0.2
quconevikeyu	1763	1.0
qooconevikaeyu	1763	0.5
qooconevikeyu	1763	0.333
qucohnevikeyu	1763	0.25
caravicehojoqiw	1764	1.0
caravicehojooqiw	1764	0.5
caravicaehojoqiw	1764	0.333
caravicehojoqyw	1764	0.25
culupinon	1765	1.0
culupeenon	1765	0.5
culoopeenon	1765	0.333
culupinorn	1765	0.25
culupinoon	1765	0.2
kapetoruno	1766	1.0
gapetoruno	1766	0.5
kapetorunor	1766	0.333
kapetohruno	1766	0.25
kapetoruuno	1766	0.2
genu	1767	1.0
geenu	1767	0.5
genuu	1767	0.333
hebu	1768	1.0
hehbu	1768	0.5
hebuu	1768	0.333
wopagidifiwonul	1769	1.0
woopagidifiwonul	1769	0.5
wopaagidifiwonul	1769	0.333
wopagydifiwonul	1769	0.25
wopagiidifiwonul	1769	0.2
saraj	1770	1.0
sarahj	1770	0.5
saraaj	1770	0.333
sharaj	1770	0.25
saaraj	1770	0.2
zekolodacera	1771	1.0
zekolodaceera	1771	0.5
zekholodacera	1771	0.333
zesejipajada	1772	1.0
zezejipajada	1772	0.5
zesheejipajada	1772	0.333
zesejeepajada	1772	0.25
zesejipaajada	1772	0.2
togisofizuzoy	1773	1.0
togizofizuzoy	1773	0.5
dogishofizuzoy	1773	0.333
togeesofizuzoy	1773	0.25
divayoy	1774	1.0
deevayoy	1774	0.5
divayory	1774	0.333
diivahyoy	1774	0.25
rabanibabura	1775	1.0
rabahnibabura	1775	0.5
rabaniibabura	1775	0.333
rabanibaburaa	1775	0.25
rabaneebabura	1775	0.2
kedipu	1776	1.0
kedipuu	1776	0.5
kedypu	1776	0.333
kedeepu	1776	0.25
kediipu	1776	0.2
wilomo	1777	1.0
wiilomo	1777	0.5
weelomo	1777	0.333
wilomor	1777	0.25
wilohmo	1777	0.2
sibejoc	1778	1.0
shibejoc	1778	0.5
zibejoc	1778	0.333
sibejoch	1778	0.25
